Date,Open,High,Low,Close,Volume
2025-08-12 00:00:00+00:00,575.16,580.35,572.485,580.05,42271441.0
2025-08-13 00:00:00+00:00,582.76,583.3199,578.94,580.34,41209294.0
2025-08-14 00:00:00+00:00,578.28,581.88,577.91,579.89,45425043.0
2025-08-15 00:00:00+00:00,579.8,579.84,575.5743,577.34,49480161.0
2025-08-18 00:00:00+00:00,576.44,577.765,575.2412,577.11,29830957.0
2025-08-19 00:00:00+00:00,576.39,576.56,568.25,569.28,53752635.0
2025-08-20 00:00:00+00:00,568.33,568.45,558.84,565.9,76781087.0
2025-08-21 00:00:00+00:00,564.35,566.49,560.98,563.28,46436899.0
2025-08-22 00:00:00+00:00,564.67,573.99,563.27,571.97,51502129.0
2025-08-25 00:00:00+00:00,570.4,573.2871,569.16,570.32,34044749.0
2025-08-26 00:00:00+00:00,569.83,572.92,568.8,572.61,34103014.0
2025-08-27 00:00:00+00:00,571.59,574.405,570.37,573.49,36927144.0
2025-08-28 00:00:00+00:00,574.11,578.0,572.46,577.08,46787857.0
2025-08-29 00:00:00+00:00,574.655,575.03,568.54,570.4,56030409.0
2025-09-02 00:00:00+00:00,561.31,565.965,559.535,565.62,65876765.0
2025-09-03 00:00:00+00:00,569.23,571.695,566.725,570.07,53842448.0
2025-09-04 00:00:00+00:00,570.74,575.6,569.025,575.23,47526280.0
2025-09-05 00:00:00+00:00,580.49,581.12,571.53,576.06,68342532.0
2025-09-08 00:00:00+00:00,578.37,580.84,577.77,578.87,46371354.0
2025-09-09 00:00:00+00:00,579.67,580.94,577.04,580.51,44007592.0
2025-09-10 00:00:00+00:00,583.74,583.77,578.55,580.7,49307959.0
2025-09-11 00:00:00+00:00,583.24,584.88,581.62,584.08,44745766.0
2025-09-12 00:00:00+00:00,585.04,587.86,584.1,586.66,50745886.0
2025-09-15 00:00:00+00:00,588.44,591.79,588.295,591.68,44360315.0
2025-09-16 00:00:00+00:00,592.61,592.86,590.49,591.18,36942130.0
2025-09-17 00:00:00+00:00,591.1,591.75,584.365,590.0,69384820.0
2025-09-18 00:00:00+00:00,594.91,598.14,592.96,595.32,61069294.0
2025-09-19 00:00:00+00:00,597.33,600.05,595.85,599.35,58196109.0
2025-09-22 00:00:00+00:00,597.74,602.87,597.72,602.2,57154769.0
2025-09-23 00:00:00+00:00,602.37,602.57,596.98,598.2,64635486.0
2025-09-24 00:00:00+00:00,599.58,599.9,593.36,596.1,49850301.0
2025-09-25 00:00:00+00:00,592.2,595.115,588.5,593.53,70920209.0
2025-09-26 00:00:00+00:00,594.35,596.3,591.06,595.97,54337416.0
2025-09-29 00:00:00+00:00,599.11,602.05,597.41,598.73,48332934.0
2025-09-30 00:00:00+00:00,598.43,600.71,596.1,600.37,46533814.0
2025-10-01 00:00:00+00:00,597.17,603.79,596.34,603.25,46899612.0
2025-10-02 00:00:00+00:00,607.06,607.16,602.93,605.73,43765410.0
2025-10-03 00:00:00+00:00,606.51,607.3255,601.385,603.18,46482098.0
2025-10-06 00:00:00+00:00,608.45,609.36,605.97,607.71,41962115.0
2025-10-07 00:00:00+00:00,609.02,609.71,603.03,604.51,58209463.0
2025-10-08 00:00:00+00:00,605.41,611.75,605.26,611.44,50629754.0
2025-10-09 00:00:00+00:00,611.48,611.61,607.48,610.7,45550958.0
2025-10-10 00:00:00+00:00,611.4,613.18,589.05,589.5,97614783.0
2025-10-13 00:00:00+00:00,599.68,602.95,597.23,602.01,65872584.0
2025-10-14 00:00:00+00:00,595.31,602.69,590.13,598.0,69203187.0
2025-10-15 00:00:00+00:00,604.01,606.7,595.93,602.22,62805456.0
2025-10-16 00:00:00+00:00,605.11,608.31,595.5,599.99,70981963.0
2025-10-17 00:00:00+00:00,597.95,605.51,596.37,603.93,72024872.0
2025-10-20 00:00:00+00:00,607.14,612.8,607.065,611.54,45761697.0
2025-10-21 00:00:00+00:00,611.64,612.7213,609.32,611.38,44538161.0
2025-10-22 00:00:00+00:00,610.82,611.41,599.74,605.49,61478802.0
2025-10-23 00:00:00+00:00,604.91,611.37,604.52,610.58,42844298.0
2025-10-24 00:00:00+00:00,615.99,618.42,615.13,617.1,47632473.0
2025-10-27 00:00:00+00:00,624.52,628.55,624.03,628.09,54098611.0
2025-10-28 00:00:00+00:00,630.36,634.68,629.25,632.92,61195733.0
2025-10-29 00:00:00+00:00,635.59,637.01,630.25,635.77,67422806.0
2025-10-30 00:00:00+00:00,632.17,633.5,625.94,626.05,61628621.0
2025-10-31 00:00:00+00:00,634.17,634.2,626.69,629.07,66305147.0
2025-11-03 00:00:00+00:00,635.11,635.82,629.85,632.08,37154307.0
2025-11-04 00:00:00+00:00,623.28,626.95,618.455,619.25,63830768.0
2025-11-05 00:00:00+00:00,618.49,626.6,617.21,623.28,47829376.0
2025-11-06 00:00:00+00:00,621.79,622.04,610.3,611.67,72115128.0
2025-11-07 00:00:00+00:00,608.31,609.95,598.67,609.74,81835388.0
2025-11-10 00:00:00+00:00,618.92,624.31,616.89,623.23,55919931.0
2025-11-11 00:00:00+00:00,620.57,622.72,617.52,621.57,44868841.0
2025-11-12 00:00:00+00:00,624.84,624.86,617.81,621.08,47444384.0
2025-11-13 00:00:00+00:00,617.54,618.12,606.08,608.4,71333634.0
2025-11-14 00:00:00+00:00,599.55,613.35,597.17,608.86,80087291.0
2025-11-17 00:00:00+00:00,606.3,612.48,599.87,603.66,63850367.0
2025-11-18 00:00:00+00:00,599.62,602.31,591.34,596.31,83327279.0
2025-11-19 00:00:00+00:00,597.07,606.16,594.59,599.87,73111487.0
2025-11-20 00:00:00+00:00,611.62,614.03,584.75,585.67,117743195.0
2025-11-21 00:00:00+00:00,587.47,596.98,580.74,590.07,103344155.0
