Date,Open,High,Low,Close,Volume
2025-08-12 00:00:00+00:00,173.32,175.16,168.5,174.95,52335746.0
2025-08-13 00:00:00+00:00,179.91,186.65,179.38,184.42,108305129.0
2025-08-14 00:00:00+00:00,179.83,185.44,179.56,180.95,66308821.0
2025-08-15 00:00:00+00:00,180.06,180.14,176.25,177.51,51543136.0
2025-08-18 00:00:00+00:00,176.755,178.7953,174.36,176.14,35937528.0
2025-08-19 00:00:00+00:00,173.1,173.17,166.1,166.55,64455006.0
2025-08-20 00:00:00+00:00,164.1,166.65,158.25,165.2,60233226.0
2025-08-21 00:00:00+00:00,165.86,165.8799,162.2558,163.71,37880461.0
2025-08-22 00:00:00+00:00,162.17,168.53,161.8,167.76,43998605.0
2025-08-25 00:00:00+00:00,165.55,165.59,161.72,163.36,36134684.0
2025-08-26 00:00:00+00:00,168.65,169.77,164.91,166.62,52138562.0
2025-08-27 00:00:00+00:00,166.04,167.68,164.65,167.13,37031044.0
2025-08-28 00:00:00+00:00,168.5,170.99,166.65,168.58,36285192.0
2025-08-29 00:00:00+00:00,166.81,168.57,161.9,162.63,37516824.0
2025-09-02 00:00:00+00:00,158.42,162.3916,156.62,162.32,38656131.0
2025-09-03 00:00:00+00:00,161.81,164.75,160.58,162.13,30070421.0
2025-09-04 00:00:00+00:00,159.935,162.05,157.79,161.79,32103496.0
2025-09-05 00:00:00+00:00,157.12,157.14,150.18,151.14,78255950.0
2025-09-08 00:00:00+00:00,151.8,152.6388,149.22,151.41,41848995.0
2025-09-09 00:00:00+00:00,151.99,156.66,151.93,155.82,42802472.0
2025-09-10 00:00:00+00:00,163.54,164.525,158.0,159.54,52465270.0
2025-09-11 00:00:00+00:00,158.62,160.21,154.99,155.67,48817715.0
2025-09-12 00:00:00+00:00,157.0,160.41,154.92,158.57,42232777.0
2025-09-15 00:00:00+00:00,160.01,162.3,157.6012,161.16,36808726.0
2025-09-16 00:00:00+00:00,161.37,161.95,159.22,160.46,27946478.0
2025-09-17 00:00:00+00:00,159.28,161.63,155.76,159.16,41823842.0
2025-09-18 00:00:00+00:00,150.96,158.7699,149.85,157.92,84549468.0
2025-09-19 00:00:00+00:00,157.38,159.84,155.9,157.39,55448076.0
2025-09-22 00:00:00+00:00,157.42,162.68,157.42,159.79,46505480.0
2025-09-23 00:00:00+00:00,160.52,163.39,159.21,160.9,39448320.0
2025-09-24 00:00:00+00:00,162.98,165.1,158.43,160.88,38464120.0
2025-09-25 00:00:00+00:00,157.135,161.63,154.7798,161.27,36809877.0
2025-09-26 00:00:00+00:00,160.52,162.11,157.05,159.46,30316931.0
2025-09-29 00:00:00+00:00,160.12,164.3,159.9,161.36,39828794.0
2025-09-30 00:00:00+00:00,160.795,162.28,159.33,161.79,29669331.0
2025-10-01 00:00:00+00:00,160.93,164.18,160.49,164.01,39895177.0
2025-10-02 00:00:00+00:00,168.675,171.06,166.12,169.73,55475228.0
2025-10-03 00:00:00+00:00,170.68,170.68,163.14,164.67,42699147.0
2025-10-06 00:00:00+00:00,226.445,226.709,203.01,203.71,248859576.0
2025-10-07 00:00:00+00:00,214.85,218.9,209.28,211.51,115748143.0
2025-10-08 00:00:00+00:00,212.95,235.87,210.695,235.56,159983459.0
2025-10-09 00:00:00+00:00,236.3,240.1,229.53,232.89,94290740.0
2025-10-10 00:00:00+00:00,232.77,234.22,213.2001,214.9,118656636.0
2025-10-13 00:00:00+00:00,220.2,224.1899,214.9,216.42,63104021.0
2025-10-14 00:00:00+00:00,219.2,224.98,215.9,218.09,71216269.0
2025-10-15 00:00:00+00:00,222.705,239.24,220.7601,238.6,108480962.0
2025-10-16 00:00:00+00:00,236.285,241.2,232.24,234.56,69726437.0
2025-10-17 00:00:00+00:00,233.26,235.38,227.91,233.08,55804203.0
2025-10-20 00:00:00+00:00,236.465,242.88,234.4,240.56,56741695.0
2025-10-21 00:00:00+00:00,239.39,242.26,234.02,238.03,47122393.0
2025-10-22 00:00:00+00:00,236.85,240.1324,224.88,230.23,59668778.0
2025-10-23 00:00:00+00:00,230.16,235.9,228.54,234.99,39024429.0
2025-10-24 00:00:00+00:00,243.36,253.39,241.95,252.92,71221144.0
2025-10-27 00:00:00+00:00,257.88,260.42,249.8001,259.67,65613111.0
2025-10-28 00:00:00+00:00,259.14,264.58,257.0,258.01,47448669.0
2025-10-29 00:00:00+00:00,264.19,267.0799,257.4044,264.33,49335594.0
2025-10-30 00:00:00+00:00,259.92,263.88,252.31,254.84,45162492.0
2025-10-31 00:00:00+00:00,259.6,262.13,253.4064,256.12,34449205.0
2025-11-03 00:00:00+00:00,259.33,260.91,253.89,259.65,36351420.0
2025-11-04 00:00:00+00:00,250.35,257.38,247.39,250.05,56491830.0
2025-11-05 00:00:00+00:00,243.24,259.65,242.805,256.33,67057656.0
2025-11-06 00:00:00+00:00,253.465,253.51,235.74,237.7,66049698.0
2025-11-07 00:00:00+00:00,230.94,235.87,224.6401,233.54,52162576.0
2025-11-10 00:00:00+00:00,242.135,248.9,240.5,243.98,43361641.0
2025-11-11 00:00:00+00:00,241.655,248.46,234.64,237.52,61336768.0
2025-11-12 00:00:00+00:00,253.13,263.51,250.0,258.89,108941979.0
2025-11-13 00:00:00+00:00,251.9,259.6309,246.06,247.96,63178592.0
2025-11-14 00:00:00+00:00,240.11,253.44,235.08,246.81,47655644.0
2025-11-17 00:00:00+00:00,242.745,248.77,237.15,240.52,37942206.0
2025-11-18 00:00:00+00:00,236.78,238.0,224.71,230.29,45619850.0
2025-11-19 00:00:00+00:00,230.26,235.2799,219.7101,223.55,52093445.0
2025-11-20 00:00:00+00:00,232.7,234.25,204.53,206.02,66342870.0
2025-11-21 00:00:00+00:00,208.805,208.83,195.0,203.78,67421145.0
