DATE_,ADJ CLOSE_8035.T,CLOSE_8035.T,HIGH_8035.T,LOW_8035.T,OPEN_8035.T,VOLUME_8035.T
2025-06-18,24489.0,24735.0,24840.0,24380.0,24455.0,2988400
2025-06-19,23761.310546875,24000.0,24660.0,24000.0,24600.0,2902500
2025-06-20,23746.458984375,23985.0,24295.0,23885.0,24045.0,3853700
2025-06-23,23469.244140625,23705.0,23790.0,23280.0,23530.0,2767000
2025-06-24,24325.642578125,24570.0,24910.0,24365.0,24390.0,3940200
2025-06-25,25117.685546875,25370.0,25635.0,25045.0,25560.0,3917400
2025-06-26,26117.640625,26380.0,26430.0,25475.0,25680.0,5665500
2025-06-27,27241.3515625,27515.0,27850.0,27175.0,27300.0,6819100
2025-06-30,27404.7109375,27680.0,28540.0,27395.0,28000.0,6779100
2025-07-01,26800.77734375,27070.0,27545.0,26945.0,27380.0,3764900
2025-07-02,26320.6015625,26585.0,26890.0,26250.0,26400.0,4143600
2025-07-03,26780.9765625,27050.0,27075.0,26725.0,26820.0,4333000
2025-07-04,26904.734375,27175.0,27520.0,27070.0,27380.0,3456800
2025-07-07,26855.23046875,27125.0,27300.0,26860.0,27000.0,2033000
2025-07-08,26993.83984375,27265.0,27560.0,26810.0,26820.0,3157600
2025-07-09,26904.734375,27175.0,27675.0,26935.0,27630.0,3665900
2025-07-10,26493.861328125,26760.0,27175.0,26760.0,27175.0,3188700
2025-07-11,26731.474609375,27000.0,27200.0,26640.0,27200.0,3016800
2025-07-14,26221.595703125,26485.0,26700.0,26435.0,26655.0,2153200
2025-07-15,27137.396484375,27410.0,27425.0,26220.0,26450.0,4009800
2025-07-16,27612.623046875,27890.0,28535.0,27565.0,27695.0,7243800
2025-07-17,27493.81640625,27770.0,27970.0,26880.0,27500.0,4684900
2025-07-18,27573.021484375,27850.0,28130.0,27555.0,27775.0,3460600
2025-07-22,27211.650390625,27485.0,28165.0,27385.0,28075.0,3103900
2025-07-23,27741.330078125,28020.0,28190.0,27185.0,27380.0,4687600
2025-07-24,27741.330078125,28020.0,28435.0,27830.0,28410.0,3730400
2025-07-25,27681.927734375,27960.0,28110.0,27700.0,27800.0,2689600
2025-07-28,27058.193359375,27330.0,27575.0,26850.0,27525.0,3341600
2025-07-29,26731.474609375,27000.0,27360.0,26940.0,27200.0,3108900
2025-07-30,26993.83984375,27265.0,27325.0,27060.0,27180.0,2293000
2025-07-31,27058.193359375,27330.0,27700.0,26980.0,27200.0,3884900
2025-08-01,22182.173828125,22405.0,22850.0,22330.0,22330.0,14269500
2025-08-04,22261.376953125,22485.0,22570.0,21420.0,21470.0,7839800
2025-08-05,22172.2734375,22395.0,22630.0,22160.0,22500.0,4903900
2025-08-06,21335.677734375,21550.0,21915.0,21420.0,21750.0,6135400
2025-08-07,20810.947265625,21020.0,21125.0,20380.0,20550.0,7764900
2025-08-08,21078.26171875,21290.0,21535.0,20890.0,21040.0,5279800
2025-08-12,21305.974609375,21520.0,21790.0,21255.0,21400.0,5264500
2025-08-13,21474.28515625,21690.0,22080.0,21510.0,21705.0,5515800
2025-08-14,21043.611328125,21255.0,21540.0,21120.0,21495.0,4403100
2025-08-15,21291.125,21505.0,21580.0,21030.0,21030.0,3950200
2025-08-18,20835.69921875,21045.0,21490.0,21045.0,21430.0,3515100
2025-08-19,21008.958984375,21220.0,21500.0,21160.0,21230.0,2871900
2025-08-20,20716.892578125,20925.0,21195.0,20780.0,21080.0,3224600
2025-08-21,20216.916015625,20420.0,20645.0,20385.0,20450.0,4184400
2025-08-22,19895.146484375,20095.0,20560.0,20005.0,20440.0,4366100
2025-08-25,20023.853515625,20225.0,20375.0,20075.0,20140.0,3871600
2025-08-26,20043.65625,20245.0,20355.0,20090.0,20120.0,3901400
2025-08-27,20132.759765625,20335.0,20445.0,20160.0,20380.0,2476800
2025-08-28,20543.6328125,20750.0,20785.0,20195.0,20220.0,3909700
2025-08-29,20459.478515625,20665.0,20730.0,20300.0,20650.0,3199400
2025-09-01,20083.2578125,20285.0,20395.0,20010.0,20295.0,3325300
2025-09-02,20132.759765625,20335.0,20540.0,20270.0,20410.0,2225600
2025-09-03,19746.638671875,19945.0,20130.0,19870.0,20065.0,4300500
2025-09-04,19885.24609375,20085.0,20140.0,19955.0,19990.0,2120200
2025-09-05,20038.705078125,20240.0,20310.0,20040.0,20180.0,2535500
2025-09-08,20395.125,20600.0,20795.0,20355.0,20480.0,3295100
2025-09-09,20810.947265625,21020.0,21390.0,20880.0,21065.0,4812700
2025-09-10,20939.654296875,21150.0,21265.0,20980.0,21095.0,3056800
2025-09-11,21192.119140625,21405.0,21460.0,21110.0,21200.0,3863400
2025-09-12,22360.3828125,22585.0,22605.0,21830.0,22000.0,9504400
2025-09-16,22786.107421875,23015.0,23320.0,22760.0,23035.0,6365500
2025-09-17,24008.82421875,24250.0,24555.0,23455.0,23500.0,10301800
2025-09-18,25201.83984375,25455.0,25865.0,24165.0,24300.0,10516200
2025-09-19,25355.298828125,25610.0,26600.0,24235.0,26600.0,12196400
2025-09-22,26335.453125,26600.0,27150.0,25550.0,25790.0,9058500
2025-09-24,26983.9375,27255.0,27320.0,26035.0,26100.0,7667800
2025-09-25,27444.314453125,27720.0,28050.0,26725.0,26755.0,7835700
2025-09-26,26281.0,26545.0,27340.0,26515.0,27220.0,6076800
2025-09-29,26505.0,26505.0,26690.0,25875.0,25910.0,4125000
2025-09-30,26360.0,26360.0,26935.0,26310.0,26800.0,3778100
2025-10-01,25810.0,25810.0,26400.0,25775.0,26205.0,4000700
2025-10-02,27845.0,27845.0,27920.0,26900.0,26950.0,8134900
2025-10-03,28490.0,28490.0,28820.0,28145.0,28395.0,6692200
2025-10-06,30570.0,30570.0,30890.0,28615.0,28900.0,10590800
2025-10-07,30090.0,30090.0,31520.0,30080.0,31160.0,6962700
2025-10-08,29255.0,29255.0,29960.0,29130.0,29390.0,5730400
2025-10-09,29700.0,29700.0,30140.0,29190.0,30000.0,4893900
2025-10-10,29280.0,29280.0,30110.0,29090.0,30000.0,4899100
2025-10-14,28440.0,28440.0,29645.0,28235.0,28780.0,5956700
2025-10-15,29070.0,29070.0,29620.0,27930.0,28025.0,5090700
2025-10-16,30250.0,30250.0,30420.0,29650.0,29665.0,4971500
2025-10-17,30080.0,30080.0,30500.0,29955.0,30240.0,3590300
2025-10-20,31410.0,31410.0,31410.0,30410.0,30500.0,5208100
2025-10-21,30710.0,30710.0,31750.0,30660.0,31720.0,4637300
2025-10-22,30730.0,30730.0,31030.0,30300.0,30560.0,3906100
2025-10-23,29730.0,29730.0,29775.0,29330.0,29620.0,3408000
2025-10-24,30270.0,30270.0,30600.0,30270.0,30470.0,2496700
2025-10-27,30620.0,30620.0,30870.0,30430.0,30790.0,2725200
2025-10-28,31450.0,31450.0,31550.0,30740.0,30810.0,3674000
2025-10-29,32490.0,32490.0,32750.0,31420.0,31700.0,4944100
2025-10-30,32990.0,32990.0,33750.0,32160.0,32490.0,6571000
2025-10-31,34180.0,34180.0,34180.0,33140.0,33690.0,4871100
2025-11-04,34790.0,34790.0,37230.0,34790.0,35800.0,7117900
2025-11-05,33370.0,33370.0,34490.0,32580.0,34090.0,6509900
2025-11-06,33250.0,33250.0,34430.0,33240.0,34370.0,3030700
2025-11-07,32800.0,32800.0,33020.0,32300.0,32660.0,3151100
2025-11-10,34200.0,34200.0,34550.0,33400.0,34030.0,3346200
2025-11-11,34190.0,34190.0,34660.0,33940.0,34360.0,2744000
2025-11-12,33660.0,33660.0,33880.0,33000.0,33490.0,2885400
2025-11-13,33910.0,33910.0,34000.0,33370.0,33550.0,1819300
2025-11-14,31850.0,31850.0,32610.0,31820.0,32000.0,4021100
2025-11-17,33300.0,33300.0,33300.0,32150.0,32330.0,2711200
2025-11-18,31480.0,31480.0,32800.0,31410.0,32600.0,3139400
2025-11-19,30860.0,30860.0,31670.0,30850.0,31500.0,2822800
2025-11-20,32500.0,32500.0,33040.0,32170.0,32900.0,3883500
2025-11-21,30180.0,30180.0,31040.0,30130.0,30800.0,4751600
