DATE_,ADJ CLOSE_6861.T,CLOSE_6861.T,HIGH_6861.T,LOW_6861.T,OPEN_6861.T,VOLUME_6861.T
2025-04-11,55826.65625,56100.0,56100.0,54930.0,55480.0,925800
2025-04-14,56234.66015625,56510.0,57130.0,56280.0,56680.0,563100
2025-04-15,57120.3203125,57400.0,57500.0,56960.0,57500.0,446400
2025-04-16,57259.640625,57540.0,57600.0,56950.0,57460.0,552300
2025-04-17,57379.0546875,57660.0,57660.0,56410.0,56910.0,426900
2025-04-18,57866.66796875,58150.0,58260.0,57430.0,58200.0,251100
2025-04-21,57806.9609375,58090.0,58240.0,57790.0,58150.0,276400
2025-04-22,57000.90625,57280.0,58120.0,57010.0,58090.0,436300
2025-04-23,58463.7421875,58750.0,59020.0,58210.0,58620.0,520600
2025-04-24,59498.67578125,59790.0,60260.0,59420.0,60040.0,663200
2025-04-25,61011.26953125,61310.0,61540.0,60670.0,61180.0,660900
2025-04-28,60593.31640625,60890.0,63130.0,60890.0,62770.0,779200
2025-04-30,59548.43359375,59840.0,61270.0,59840.0,61230.0,1127900
2025-05-01,61628.25,61930.0,61930.0,60010.0,60400.0,674300
2025-05-02,62533.81640625,62840.0,63060.0,62090.0,62550.0,667800
2025-05-07,63120.94140625,63430.0,64090.0,62980.0,64090.0,826000
2025-05-08,62892.0625,63200.0,63550.0,62990.0,63040.0,488900
2025-05-09,62792.55078125,63100.0,63730.0,62780.0,63650.0,600600
2025-05-12,63110.98828125,63420.0,63660.0,63100.0,63110.0,435000
2025-05-13,63956.84765625,64270.0,64590.0,63870.0,64420.0,694700
2025-05-14,63280.16015625,63590.0,64400.0,63020.0,64370.0,483500
2025-05-15,62941.81640625,63250.0,63880.0,63070.0,63500.0,398900
2025-05-16,63638.40625,63950.0,64370.0,63690.0,64250.0,520200
2025-05-19,63757.82421875,64070.0,64600.0,63740.0,63800.0,493400
2025-05-20,62802.5,63110.0,64900.0,62930.0,64550.0,468200
2025-05-21,61797.421875,62100.0,63320.0,62100.0,63130.0,617500
2025-05-22,61100.83203125,61400.0,61720.0,61220.0,61480.0,435600
2025-05-23,61031.171875,61330.0,62080.0,61170.0,61700.0,408200
2025-05-26,61608.34765625,61910.0,61950.0,61000.0,61070.0,300700
2025-05-27,61717.8125,62020.0,62080.0,61180.0,61330.0,295900
2025-05-28,61090.87890625,61390.0,62460.0,61390.0,62330.0,514800
2025-05-29,62105.91015625,62410.0,62590.0,61600.0,61640.0,531500
2025-05-30,60444.046875,60740.0,61180.0,60520.0,61050.0,799600
2025-06-02,59180.234375,59470.0,60390.0,59150.0,60260.0,524800
2025-06-03,59180.234375,59470.0,60020.0,59260.0,59900.0,480700
2025-06-04,59210.08984375,59500.0,60620.0,59330.0,60050.0,475400
2025-06-05,57966.1796875,58250.0,59140.0,58130.0,58980.0,715400
2025-06-06,57797.0078125,58080.0,58360.0,57660.0,57800.0,748400
2025-06-09,58195.05859375,58480.0,58850.0,57780.0,57800.0,447600
2025-06-10,59757.41015625,60050.0,60830.0,58950.0,59090.0,858000
2025-06-11,60055.94921875,60350.0,61180.0,60260.0,61050.0,638900
2025-06-12,59110.578125,59400.0,60110.0,59230.0,59900.0,491500
2025-06-13,57697.49609375,57980.0,59310.0,57650.0,59080.0,629700
2025-06-16,57597.984375,57880.0,58000.0,57480.0,57610.0,506400
2025-06-17,56712.3203125,56990.0,57580.0,56920.0,57170.0,639400
2025-06-18,57667.640625,57950.0,58070.0,57030.0,57100.0,503700
2025-06-19,56125.1953125,56400.0,57500.0,56400.0,57340.0,462200
2025-06-20,55906.265625,56180.0,56760.0,56120.0,56550.0,761700
2025-06-23,55597.77734375,55870.0,55870.0,54730.0,55460.0,465500
2025-06-24,55796.80078125,56070.0,56980.0,55660.0,56580.0,451500
2025-06-25,55110.1640625,55380.0,56310.0,55080.0,56300.0,629100
2025-06-26,56752.125,57030.0,57120.0,55110.0,55200.0,894300
2025-06-27,58145.3046875,58430.0,58940.0,58000.0,58380.0,995700
2025-06-30,57558.1796875,57840.0,58980.0,57840.0,58980.0,670000
2025-07-01,56373.9765625,56650.0,58240.0,56520.0,58100.0,417700
2025-07-02,55727.14453125,56000.0,56700.0,55930.0,56500.0,532300
2025-07-03,55756.99609375,56030.0,56160.0,55670.0,55800.0,561100
2025-07-04,56722.26953125,57000.0,57200.0,56450.0,56800.0,697500
2025-07-07,56523.24609375,56800.0,56980.0,56510.0,56510.0,416800
2025-07-08,56453.5859375,56730.0,57640.0,56670.0,56800.0,725500
2025-07-09,56005.77734375,56280.0,56650.0,55970.0,56100.0,456100
2025-07-10,55209.67578125,55480.0,56170.0,55280.0,56170.0,681600
2025-07-11,55309.19140625,55580.0,56660.0,55530.0,56260.0,505900
2025-07-14,54662.35546875,54930.0,55400.0,54930.0,55000.0,389300
2025-07-15,55468.41015625,55740.0,55740.0,54980.0,55550.0,477500
2025-07-16,55329.09375,55600.0,56440.0,55530.0,55970.0,415300
2025-07-17,55667.4375,55940.0,55940.0,54760.0,55050.0,435300
2025-07-18,55348.99609375,55620.0,55830.0,55330.0,55500.0,482800
2025-07-22,54284.20703125,54550.0,55570.0,54360.0,55080.0,653800
2025-07-23,57478.56640625,57760.0,57990.0,54990.0,55230.0,1492800
2025-07-24,59339.45703125,59630.0,60090.0,58500.0,58750.0,1397400
2025-07-25,57379.0546875,57660.0,59120.0,57440.0,58700.0,951000
2025-07-28,57826.86328125,58110.0,58390.0,57760.0,57770.0,526000
2025-07-29,57050.6640625,57330.0,57900.0,57210.0,57740.0,406300
2025-07-30,54333.96484375,54600.0,56020.0,54520.0,55500.0,1309000
2025-07-31,54931.04296875,55200.0,55850.0,54950.0,55300.0,867600
2025-08-01,56553.09765625,56830.0,57690.0,55350.0,55550.0,1097000
2025-08-04,56513.29296875,56790.0,57070.0,55550.0,55960.0,689100
2025-08-05,56145.09765625,56420.0,57790.0,56220.0,57790.0,643100
2025-08-06,55508.21484375,55780.0,55980.0,55560.0,55860.0,581500
2025-08-07,55219.62890625,55490.0,55860.0,55120.0,55450.0,764200
2025-08-08,55279.3359375,55550.0,56500.0,55200.0,55200.0,689500
2025-08-12,56881.4921875,57160.0,57230.0,55290.0,55300.0,1058200
2025-08-13,56334.171875,56610.0,57870.0,56500.0,57460.0,883600
2025-08-14,55169.87109375,55440.0,55880.0,55130.0,55640.0,716200
2025-08-15,55169.87109375,55440.0,55720.0,55090.0,55100.0,695700
2025-08-18,56373.9765625,56650.0,56890.0,55550.0,55590.0,728100
2025-08-19,56493.390625,56770.0,56870.0,56220.0,56600.0,449900
2025-08-20,56752.125,57030.0,57800.0,56060.0,56650.0,839700
2025-08-21,56244.609375,56520.0,57380.0,56310.0,57070.0,472700
2025-08-22,56045.5859375,56320.0,56450.0,55500.0,56000.0,664700
2025-08-25,57040.7109375,57320.0,57730.0,57000.0,57230.0,529200
2025-08-26,56383.92578125,56660.0,57240.0,56230.0,56860.0,806800
2025-08-27,56294.3671875,56570.0,57450.0,56270.0,57320.0,515500
2025-08-28,57000.90625,57280.0,57350.0,56240.0,56330.0,728400
2025-08-29,56503.34375,56780.0,56950.0,56360.0,56910.0,505500
2025-09-01,56692.41796875,56970.0,56970.0,56020.0,56500.0,463500
2025-09-02,56861.58984375,57140.0,57270.0,56870.0,56970.0,461900
2025-09-03,57369.10546875,57650.0,58330.0,56780.0,56800.0,751700
2025-09-04,56194.8515625,56470.0,57490.0,56450.0,57130.0,532800
2025-09-05,56413.78125,56690.0,57010.0,56090.0,56660.0,701700
2025-09-08,55617.6796875,55890.0,58050.0,55890.0,57200.0,734100
2025-09-09,55040.50390625,55310.0,56580.0,54900.0,56120.0,745500
2025-09-10,55458.45703125,55730.0,55740.0,54750.0,54770.0,515200
2025-09-11,55448.5078125,55720.0,55970.0,55120.0,55480.0,526500
2025-09-12,55936.12109375,56210.0,56490.0,55890.0,56360.0,559400
2025-09-16,56393.87890625,56670.0,57570.0,56180.0,56700.0,633000
2025-09-17,56165.0,56440.0,57080.0,55750.0,55850.0,650000
2025-09-18,56720.0,56720.0,57080.0,56020.0,56200.0,467300
2025-09-19,55730.0,55730.0,57800.0,55420.0,57180.0,1035900
2025-09-22,56000.0,56000.0,56350.0,55170.0,55180.0,576300
2025-09-24,55750.0,55750.0,56090.0,54980.0,55500.0,877100
2025-09-25,55380.0,55380.0,55750.0,54900.0,55400.0,700600
2025-09-26,55570.0,55570.0,56020.0,54990.0,55380.0,830300
2025-09-29,54220.0,54220.0,56200.0,54220.0,56190.0,948100
2025-09-30,55180.0,55180.0,55480.0,54700.0,54800.0,746100
2025-10-01,55620.0,55620.0,55640.0,54700.0,54700.0,723300
2025-10-02,56270.0,56270.0,56820.0,55640.0,56000.0,850200
2025-10-03,57000.0,57000.0,57000.0,56160.0,56600.0,640800
2025-10-06,60490.0,60490.0,60770.0,59200.0,59500.0,1299900
2025-10-07,60210.0,60210.0,62300.0,60140.0,62290.0,750600
2025-10-08,58860.0,58860.0,60450.0,58820.0,60110.0,659800
2025-10-09,59120.0,59120.0,59850.0,58750.0,59240.0,584000
2025-10-10,60440.0,60440.0,60600.0,58920.0,59140.0,888200
2025-10-14,57250.0,57250.0,59310.0,56930.0,58540.0,1176200
2025-10-15,58400.0,58400.0,58420.0,56950.0,57000.0,662200
2025-10-16,58760.0,58760.0,58950.0,58170.0,58400.0,634800
2025-10-17,58780.0,58780.0,59090.0,58270.0,58280.0,592800
2025-10-20,61500.0,61500.0,61500.0,59660.0,59800.0,815100
2025-10-21,60830.0,60830.0,61570.0,60710.0,61000.0,713000
2025-10-22,61000.0,61000.0,61160.0,60220.0,60400.0,479200
2025-10-23,60080.0,60080.0,60480.0,59280.0,60100.0,614000
2025-10-24,60990.0,60990.0,61640.0,60350.0,60350.0,580100
2025-10-27,61950.0,61950.0,62590.0,61370.0,61610.0,707900
2025-10-28,60880.0,60880.0,61650.0,60780.0,60950.0,644500
2025-10-29,62050.0,62050.0,62050.0,60540.0,60670.0,797300
2025-10-30,60010.0,60010.0,63190.0,59850.0,60640.0,1742400
2025-10-31,57370.0,57370.0,59740.0,57320.0,59340.0,1424400
2025-11-04,56520.0,56520.0,57150.0,56060.0,56370.0,939700
2025-11-05,56220.0,56220.0,56400.0,55330.0,56200.0,795400
2025-11-06,55710.0,55710.0,56400.0,55560.0,56090.0,732700
2025-11-07,55000.0,55000.0,56730.0,54890.0,56170.0,833700
2025-11-10,55360.0,55360.0,55580.0,54980.0,55290.0,740300
2025-11-11,55150.0,55150.0,55400.0,54770.0,55060.0,643600
2025-11-12,55940.0,55940.0,56590.0,55280.0,55450.0,633900
2025-11-13,55780.0,55780.0,56400.0,55780.0,56170.0,431300
2025-11-14,55650.0,55650.0,55680.0,54780.0,55010.0,519100
2025-11-17,54910.0,54910.0,55510.0,54900.0,54980.0,639500
2025-11-18,53100.0,53100.0,54280.0,53100.0,54090.0,905200
2025-11-19,53350.0,53350.0,53840.0,53080.0,53630.0,650600
2025-11-20,53780.0,53780.0,54660.0,53610.0,54280.0,602700
2025-11-21,54400.0,54400.0,54460.0,53070.0,53070.0,1180300
